year,month,population,state
2019,7,12667017.0,        Illinois
2019,8,12667017.0,        Illinois
2019,9,12667017.0,        Illinois
2019,10,12667017.0,        Illinois
2019,11,12667017.0,        Illinois
2019,12,12667017.0,        Illinois
2020,1,12790357.0,        Illinois
2020,2,12790357.0,        Illinois
2020,3,12790357.0,        Illinois
2020,4,12790357.0,        Illinois
2020,5,12790357.0,        Illinois
2020,6,12790357.0,        Illinois
2020,7,12790357.0,        Illinois
2020,8,12790357.0,        Illinois
2020,9,12790357.0,        Illinois
2020,10,12790357.0,        Illinois
2020,11,12790357.0,        Illinois
2020,12,12790357.0,        Illinois
2021,1,12690341.0,        Illinois
2021,2,12690341.0,        Illinois
2021,3,12690341.0,        Illinois
2021,4,12690341.0,        Illinois
2021,5,12690341.0,        Illinois
2021,6,12690341.0,        Illinois
2021,7,12690341.0,        Illinois
2021,8,12690341.0,        Illinois
2021,9,12690341.0,        Illinois
2021,10,12690341.0,        Illinois
2021,11,12690341.0,        Illinois
2021,12,12690341.0,        Illinois
2022,1,12582515.0,        Illinois
2022,2,12582515.0,        Illinois
2022,3,12582515.0,        Illinois
2022,4,12582515.0,        Illinois
2022,5,12582515.0,        Illinois
2022,6,12582515.0,        Illinois
2022,7,12582515.0,        Illinois
2022,8,12582515.0,        Illinois
2022,9,12582515.0,        Illinois
2022,10,12582515.0,        Illinois
2022,11,12582515.0,        Illinois
2022,12,12582515.0,        Illinois
2001,1,6127760.0,        Indiana
2001,2,6127760.0,        Indiana
2001,3,6127760.0,        Indiana
2001,4,6127760.0,        Indiana
2001,5,6127760.0,        Indiana
2001,6,6127760.0,        Indiana
2001,7,6127760.0,        Indiana
2001,8,6127760.0,        Indiana
2001,9,6127760.0,        Indiana
2001,10,6127760.0,        Indiana
2001,11,6127760.0,        Indiana
2001,12,6127760.0,        Indiana
2002,1,6155967.0,        Indiana
2002,2,6155967.0,        Indiana
2002,3,6155967.0,        Indiana
2002,4,6155967.0,        Indiana
2002,5,6155967.0,        Indiana
2002,6,6155967.0,        Indiana
2002,7,6155967.0,        Indiana
2002,8,6155967.0,        Indiana
2002,9,6155967.0,        Indiana
2002,10,6155967.0,        Indiana
2002,11,6155967.0,        Indiana
2002,12,6155967.0,        Indiana
2003,1,6196638.0,        Indiana
2003,2,6196638.0,        Indiana
2003,3,6196638.0,        Indiana
2003,4,6196638.0,        Indiana
2003,5,6196638.0,        Indiana
2003,6,6196638.0,        Indiana
2003,7,6196638.0,        Indiana
2003,8,6196638.0,        Indiana
2003,9,6196638.0,        Indiana
2003,10,6196638.0,        Indiana
2003,11,6196638.0,        Indiana
2003,12,6196638.0,        Indiana
2004,1,6233007.0,        Indiana
2004,2,6233007.0,        Indiana
2004,3,6233007.0,        Indiana
2004,4,6233007.0,        Indiana
2004,5,6233007.0,        Indiana
2004,6,6233007.0,        Indiana
2004,7,6233007.0,        Indiana
2004,8,6233007.0,        Indiana
2004,9,6233007.0,        Indiana
2004,10,6233007.0,        Indiana
2004,11,6233007.0,        Indiana
2004,12,6233007.0,        Indiana
2005,1,6278616.0,        Indiana
2005,2,6278616.0,        Indiana
2005,3,6278616.0,        Indiana
2005,4,6278616.0,        Indiana
2005,5,6278616.0,        Indiana
2005,6,6278616.0,        Indiana
2005,7,6278616.0,        Indiana
2005,8,6278616.0,        Indiana
2005,9,6278616.0,        Indiana
2005,10,6278616.0,        Indiana
2005,11,6278616.0,        Indiana
2005,12,6278616.0,        Indiana
2006,1,6332669.0,        Indiana
2006,2,6332669.0,        Indiana
2006,3,6332669.0,        Indiana
2006,4,6332669.0,        Indiana
2006,5,6332669.0,        Indiana
2006,6,6332669.0,        Indiana
2006,7,6332669.0,        Indiana
2006,8,6332669.0,        Indiana
2006,9,6332669.0,        Indiana
2006,10,6332669.0,        Indiana
2006,11,6332669.0,        Indiana
2006,12,6332669.0,        Indiana
2007,1,6379599.0,        Indiana
2007,2,6379599.0,        Indiana
2007,3,6379599.0,        Indiana
2007,4,6379599.0,        Indiana
2007,5,6379599.0,        Indiana
2007,6,6379599.0,        Indiana
2007,7,6379599.0,        Indiana
2007,8,6379599.0,        Indiana
2007,9,6379599.0,        Indiana
2007,10,6379599.0,        Indiana
2007,11,6379599.0,        Indiana
2007,12,6379599.0,        Indiana
2008,1,6424806.0,        Indiana
2008,2,6424806.0,        Indiana
2008,3,6424806.0,        Indiana
2008,4,6424806.0,        Indiana
2008,5,6424806.0,        Indiana
2008,6,6424806.0,        Indiana
2008,7,6424806.0,        Indiana
2008,8,6424806.0,        Indiana
2008,9,6424806.0,        Indiana
2008,10,6424806.0,        Indiana
2008,11,6424806.0,        Indiana
2008,12,6424806.0,        Indiana
2009,1,6459325.0,        Indiana
2009,2,6459325.0,        Indiana
2009,3,6459325.0,        Indiana
2009,4,6459325.0,        Indiana
2009,5,6459325.0,        Indiana
2009,6,6459325.0,        Indiana
2009,7,6459325.0,        Indiana
2009,8,6459325.0,        Indiana
2009,9,6459325.0,        Indiana
2009,10,6459325.0,        Indiana
2009,11,6459325.0,        Indiana
2009,12,6459325.0,        Indiana
2010,1,6490555.0,        Indiana
2010,2,6490555.0,        Indiana
2010,3,6490555.0,        Indiana
2010,4,6490555.0,        Indiana
2010,5,6490555.0,        Indiana
2010,6,6490555.0,        Indiana
2010,7,6490555.0,        Indiana
2010,8,6490555.0,        Indiana
2010,9,6490555.0,        Indiana
2010,10,6490555.0,        Indiana
2010,11,6490555.0,        Indiana
2010,12,6490555.0,        Indiana
2011,1,6517250.0,        Indiana
2011,2,6517250.0,        Indiana
2011,3,6517250.0,        Indiana
2011,4,6517250.0,        Indiana
2011,5,6517250.0,        Indiana
2011,6,6517250.0,        Indiana
2011,7,6517250.0,        Indiana
2011,8,6517250.0,        Indiana
2011,9,6517250.0,        Indiana
2011,10,6517250.0,        Indiana
2011,11,6517250.0,        Indiana
2011,12,6517250.0,        Indiana
2012,1,6538989.0,        Indiana
2012,2,6538989.0,        Indiana
2012,3,6538989.0,        Indiana
2012,4,6538989.0,        Indiana
2012,5,6538989.0,        Indiana
2012,6,6538989.0,        Indiana
2012,7,6538989.0,        Indiana
2012,8,6538989.0,        Indiana
2012,9,6538989.0,        Indiana
2012,10,6538989.0,        Indiana
2012,11,6538989.0,        Indiana
2012,12,6538989.0,        Indiana
2013,1,6570575.0,        Indiana
2013,2,6570575.0,        Indiana
2013,3,6570575.0,        Indiana
2013,4,6570575.0,        Indiana
2013,5,6570575.0,        Indiana
2013,6,6570575.0,        Indiana
2013,7,6570575.0,        Indiana
2013,8,6570575.0,        Indiana
2013,9,6570575.0,        Indiana
2013,10,6570575.0,        Indiana
2013,11,6570575.0,        Indiana
2013,12,6570575.0,        Indiana
2014,1,6596019.0,        Indiana
2014,2,6596019.0,        Indiana
2014,3,6596019.0,        Indiana
2014,4,6596019.0,        Indiana
2014,5,6596019.0,        Indiana
2014,6,6596019.0,        Indiana
2014,7,6596019.0,        Indiana
2014,8,6596019.0,        Indiana
2014,9,6596019.0,        Indiana
2014,10,6596019.0,        Indiana
2014,11,6596019.0,        Indiana
2014,12,6596019.0,        Indiana
2015,1,6611442.0,        Indiana
2015,2,6611442.0,        Indiana
2015,3,6611442.0,        Indiana
2015,4,6611442.0,        Indiana
2015,5,6611442.0,        Indiana
2015,6,6611442.0,        Indiana
2015,7,6611442.0,        Indiana
2015,8,6611442.0,        Indiana
2015,9,6611442.0,        Indiana
2015,10,6611442.0,        Indiana
2015,11,6611442.0,        Indiana
2015,12,6611442.0,        Indiana
2016,1,6637898.0,        Indiana
2016,2,6637898.0,        Indiana
2016,3,6637898.0,        Indiana
2016,4,6637898.0,        Indiana
2016,5,6637898.0,        Indiana
2016,6,6637898.0,        Indiana
2016,7,6637898.0,        Indiana
2016,8,6637898.0,        Indiana
2016,9,6637898.0,        Indiana
2016,10,6637898.0,        Indiana
2016,11,6637898.0,        Indiana
2016,12,6637898.0,        Indiana
2017,1,6662068.0,        Indiana
2017,2,6662068.0,        Indiana
2017,3,6662068.0,        Indiana
2017,4,6662068.0,        Indiana
2017,5,6662068.0,        Indiana
2017,6,6662068.0,        Indiana
2017,7,6662068.0,        Indiana
2017,8,6662068.0,        Indiana
2017,9,6662068.0,        Indiana
2017,10,6662068.0,        Indiana
2017,11,6662068.0,        Indiana
2017,12,6662068.0,        Indiana
2018,1,6698481.0,        Indiana
2018,2,6698481.0,        Indiana
2018,3,6698481.0,        Indiana
2018,4,6698481.0,        Indiana
2018,5,6698481.0,        Indiana
2018,6,6698481.0,        Indiana
2018,7,6698481.0,        Indiana
2018,8,6698481.0,        Indiana
2018,9,6698481.0,        Indiana
2018,10,6698481.0,        Indiana
2018,11,6698481.0,        Indiana
2018,12,6698481.0,        Indiana
2019,1,6731010.0,        Indiana
2019,2,6731010.0,        Indiana
2019,3,6731010.0,        Indiana
2019,4,6731010.0,        Indiana
2019,5,6731010.0,        Indiana
2019,6,6731010.0,        Indiana
2019,7,6731010.0,        Indiana
2019,8,6731010.0,        Indiana
2019,9,6731010.0,        Indiana
2019,10,6731010.0,        Indiana
2019,11,6731010.0,        Indiana
2019,12,6731010.0,        Indiana
2020,1,6789098.0,        Indiana
2020,2,6789098.0,        Indiana
2020,3,6789098.0,        Indiana
2020,4,6789098.0,        Indiana
2020,5,6789098.0,        Indiana
2020,6,6789098.0,        Indiana
2020,7,6789098.0,        Indiana
2020,8,6789098.0,        Indiana
2020,9,6789098.0,        Indiana
2020,10,6789098.0,        Indiana
2020,11,6789098.0,        Indiana
2020,12,6789098.0,        Indiana
2021,1,6813798.0,        Indiana
2021,2,6813798.0,        Indiana
2021,3,6813798.0,        Indiana
2021,4,6813798.0,        Indiana
2021,5,6813798.0,        Indiana
2021,6,6813798.0,        Indiana
2021,7,6813798.0,        Indiana
2021,8,6813798.0,        Indiana
2021,9,6813798.0,        Indiana
2021,10,6813798.0,        Indiana
2021,11,6813798.0,        Indiana
2021,12,6813798.0,        Indiana
2022,1,6832274.0,        Indiana
2022,2,6832274.0,        Indiana
2022,3,6832274.0,        Indiana
2022,4,6832274.0,        Indiana
2022,5,6832274.0,        Indiana
2022,6,6832274.0,        Indiana
2022,7,6832274.0,        Indiana
2022,8,6832274.0,        Indiana
2022,9,6832274.0,        Indiana
2022,10,6832274.0,        Indiana
2022,11,6832274.0,        Indiana
2022,12,6832274.0,        Indiana
2001,1,2931997.0,        Iowa
2001,2,2931997.0,        Iowa
2001,3,2931997.0,        Iowa
2001,4,2931997.0,        Iowa
2001,5,2931997.0,        Iowa
2001,6,2931997.0,        Iowa
2001,7,2931997.0,        Iowa
2001,8,2931997.0,        Iowa
2001,9,2931997.0,        Iowa
2001,10,2931997.0,        Iowa
2001,11,2931997.0,        Iowa
2001,12,2931997.0,        Iowa
2002,1,2934234.0,        Iowa
2002,2,2934234.0,        Iowa
2002,3,2934234.0,        Iowa
2002,4,2934234.0,        Iowa
2002,5,2934234.0,        Iowa
2002,6,2934234.0,        Iowa
2002,7,2934234.0,        Iowa
2002,8,2934234.0,        Iowa
2002,9,2934234.0,        Iowa
2002,10,2934234.0,        Iowa
2002,11,2934234.0,        Iowa
2002,12,2934234.0,        Iowa
2003,1,2941999.0,        Iowa
2003,2,2941999.0,        Iowa
2003,3,2941999.0,        Iowa
2003,4,2941999.0,        Iowa
2003,5,2941999.0,        Iowa
2003,6,2941999.0,        Iowa
2003,7,2941999.0,        Iowa
2003,8,2941999.0,        Iowa
2003,9,2941999.0,        Iowa
2003,10,2941999.0,        Iowa
2003,11,2941999.0,        Iowa
2003,12,2941999.0,        Iowa
2004,1,2953635.0,        Iowa
2004,2,2953635.0,        Iowa
2004,3,2953635.0,        Iowa
2004,4,2953635.0,        Iowa
2004,5,2953635.0,        Iowa
2004,6,2953635.0,        Iowa
2004,7,2953635.0,        Iowa
2004,8,2953635.0,        Iowa
2004,9,2953635.0,        Iowa
2004,10,2953635.0,        Iowa
2004,11,2953635.0,        Iowa
2004,12,2953635.0,        Iowa
2005,1,2964454.0,        Iowa
2005,2,2964454.0,        Iowa
2005,3,2964454.0,        Iowa
2005,4,2964454.0,        Iowa
2005,5,2964454.0,        Iowa
2005,6,2964454.0,        Iowa
2005,7,2964454.0,        Iowa
2005,8,2964454.0,        Iowa
2005,9,2964454.0,        Iowa
2005,10,2964454.0,        Iowa
2005,11,2964454.0,        Iowa
2005,12,2964454.0,        Iowa
2006,1,2982644.0,        Iowa
2006,2,2982644.0,        Iowa
2006,3,2982644.0,        Iowa
2006,4,2982644.0,        Iowa
2006,5,2982644.0,        Iowa
2006,6,2982644.0,        Iowa
2006,7,2982644.0,        Iowa
2006,8,2982644.0,        Iowa
2006,9,2982644.0,        Iowa
2006,10,2982644.0,        Iowa
2006,11,2982644.0,        Iowa
2006,12,2982644.0,        Iowa
2007,1,2999212.0,        Iowa
2007,2,2999212.0,        Iowa
2007,3,2999212.0,        Iowa
2007,4,2999212.0,        Iowa
2007,5,2999212.0,        Iowa
2007,6,2999212.0,        Iowa
2007,7,2999212.0,        Iowa
2007,8,2999212.0,        Iowa
2007,9,2999212.0,        Iowa
2007,10,2999212.0,        Iowa
2007,11,2999212.0,        Iowa
2007,12,2999212.0,        Iowa
2008,1,3016734.0,        Iowa
2008,2,3016734.0,        Iowa
2008,3,3016734.0,        Iowa
2008,4,3016734.0,        Iowa
2008,5,3016734.0,        Iowa
2008,6,3016734.0,        Iowa
2008,7,3016734.0,        Iowa
2008,8,3016734.0,        Iowa
2008,9,3016734.0,        Iowa
2008,10,3016734.0,        Iowa
2008,11,3016734.0,        Iowa
2008,12,3016734.0,        Iowa
2009,1,3032870.0,        Iowa
2009,2,3032870.0,        Iowa
2009,3,3032870.0,        Iowa
2009,4,3032870.0,        Iowa
2009,5,3032870.0,        Iowa
2009,6,3032870.0,        Iowa
2009,7,3032870.0,        Iowa
2009,8,3032870.0,        Iowa
2009,9,3032870.0,        Iowa
2009,10,3032870.0,        Iowa
2009,11,3032870.0,        Iowa
2009,12,3032870.0,        Iowa
2010,1,3050819.0,        Iowa
2010,2,3050819.0,        Iowa
2010,3,3050819.0,        Iowa
2010,4,3050819.0,        Iowa
2010,5,3050819.0,        Iowa
2010,6,3050819.0,        Iowa
2010,7,3050819.0,        Iowa
2010,8,3050819.0,        Iowa
2010,9,3050819.0,        Iowa
2010,10,3050819.0,        Iowa
2010,11,3050819.0,        Iowa
2010,12,3050819.0,        Iowa
2011,1,3066772.0,        Iowa
2011,2,3066772.0,        Iowa
2011,3,3066772.0,        Iowa
2011,4,3066772.0,        Iowa
2011,5,3066772.0,        Iowa
2011,6,3066772.0,        Iowa
2011,7,3066772.0,        Iowa
2011,8,3066772.0,        Iowa
2011,9,3066772.0,        Iowa
2011,10,3066772.0,        Iowa
2011,11,3066772.0,        Iowa
2011,12,3066772.0,        Iowa
2012,1,3076844.0,        Iowa
2012,2,3076844.0,        Iowa
2012,3,3076844.0,        Iowa
2012,4,3076844.0,        Iowa
2012,5,3076844.0,        Iowa
2012,6,3076844.0,        Iowa
2012,7,3076844.0,        Iowa
2012,8,3076844.0,        Iowa
2012,9,3076844.0,        Iowa
2012,10,3076844.0,        Iowa
2012,11,3076844.0,        Iowa
2012,12,3076844.0,        Iowa
2013,1,3093935.0,        Iowa
2013,2,3093935.0,        Iowa
2013,3,3093935.0,        Iowa
2013,4,3093935.0,        Iowa
2013,5,3093935.0,        Iowa
2013,6,3093935.0,        Iowa
2013,7,3093935.0,        Iowa
2013,8,3093935.0,        Iowa
2013,9,3093935.0,        Iowa
2013,10,3093935.0,        Iowa
2013,11,3093935.0,        Iowa
2013,12,3093935.0,        Iowa
2014,1,3110643.0,        Iowa
2014,2,3110643.0,        Iowa
2014,3,3110643.0,        Iowa
2014,4,3110643.0,        Iowa
2014,5,3110643.0,        Iowa
2014,6,3110643.0,        Iowa
2014,7,3110643.0,        Iowa
2014,8,3110643.0,        Iowa
2014,9,3110643.0,        Iowa
2014,10,3110643.0,        Iowa
2014,11,3110643.0,        Iowa
2014,12,3110643.0,        Iowa
2015,1,3122541.0,        Iowa
2015,2,3122541.0,        Iowa
2015,3,3122541.0,        Iowa
2015,4,3122541.0,        Iowa
2015,5,3122541.0,        Iowa
2015,6,3122541.0,        Iowa
2015,7,3122541.0,        Iowa
2015,8,3122541.0,        Iowa
2015,9,3122541.0,        Iowa
2015,10,3122541.0,        Iowa
2015,11,3122541.0,        Iowa
2015,12,3122541.0,        Iowa
2016,1,3133210.0,        Iowa
2016,2,3133210.0,        Iowa
2016,3,3133210.0,        Iowa
2016,4,3133210.0,        Iowa
2016,5,3133210.0,        Iowa
2016,6,3133210.0,        Iowa
2016,7,3133210.0,        Iowa
2016,8,3133210.0,        Iowa
2016,9,3133210.0,        Iowa
2016,10,3133210.0,        Iowa
2016,11,3133210.0,        Iowa
2016,12,3133210.0,        Iowa
2017,1,3143734.0,        Iowa
2017,2,3143734.0,        Iowa
2017,3,3143734.0,        Iowa
2017,4,3143734.0,        Iowa
2017,5,3143734.0,        Iowa
2017,6,3143734.0,        Iowa
2017,7,3143734.0,        Iowa
2017,8,3143734.0,        Iowa
2017,9,3143734.0,        Iowa
2017,10,3143734.0,        Iowa
2017,11,3143734.0,        Iowa
2017,12,3143734.0,        Iowa
2018,1,3149900.0,        Iowa
2018,2,3149900.0,        Iowa
2018,3,3149900.0,        Iowa
2018,4,3149900.0,        Iowa
2018,5,3149900.0,        Iowa
2018,6,3149900.0,        Iowa
2018,7,3149900.0,        Iowa
2018,8,3149900.0,        Iowa
2018,9,3149900.0,        Iowa
2018,10,3149900.0,        Iowa
2018,11,3149900.0,        Iowa
2018,12,3149900.0,        Iowa
2019,1,3159596.0,        Iowa
2019,2,3159596.0,        Iowa
2019,3,3159596.0,        Iowa
2019,4,3159596.0,        Iowa
2019,5,3159596.0,        Iowa
2019,6,3159596.0,        Iowa
2019,7,3159596.0,        Iowa
2019,8,3159596.0,        Iowa
2019,9,3159596.0,        Iowa
2019,10,3159596.0,        Iowa
2019,11,3159596.0,        Iowa
2019,12,3159596.0,        Iowa
2020,1,3190904.0,        Iowa
2020,2,3190904.0,        Iowa
2020,3,3190904.0,        Iowa
2020,4,3190904.0,        Iowa
2020,5,3190904.0,        Iowa
2020,6,3190904.0,        Iowa
2020,7,3190904.0,        Iowa
2020,8,3190904.0,        Iowa
2020,9,3190904.0,        Iowa
2020,10,3190904.0,        Iowa
2020,11,3190904.0,        Iowa
2020,12,3190904.0,        Iowa
2021,1,3197944.0,        Iowa
2021,2,3197944.0,        Iowa
2021,3,3197944.0,        Iowa
2021,4,3197944.0,        Iowa
2021,5,3197944.0,        Iowa
2021,6,3197944.0,        Iowa
2021,7,3197944.0,        Iowa
2021,8,3197944.0,        Iowa
2021,9,3197944.0,        Iowa
2021,10,3197944.0,        Iowa
2021,11,3197944.0,        Iowa
2021,12,3197944.0,        Iowa
2022,1,3199693.0,        Iowa
2022,2,3199693.0,        Iowa
2022,3,3199693.0,        Iowa
2022,4,3199693.0,        Iowa
2022,5,3199693.0,        Iowa
2022,6,3199693.0,        Iowa
2022,7,3199693.0,        Iowa
2022,8,3199693.0,        Iowa
2022,9,3199693.0,        Iowa
2022,10,3199693.0,        Iowa
2022,11,3199693.0,        Iowa
2022,12,3199693.0,        Iowa
2001,1,2702162.0,        Kansas
2001,2,2702162.0,        Kansas
2001,3,2702162.0,        Kansas
2001,4,2702162.0,        Kansas
2001,5,2702162.0,        Kansas
2001,6,2702162.0,        Kansas
2001,7,2702162.0,        Kansas
2001,8,2702162.0,        Kansas
2001,9,2702162.0,        Kansas
2001,10,2702162.0,        Kansas
2001,11,2702162.0,        Kansas
2001,12,2702162.0,        Kansas
2002,1,2713535.0,        Kansas
2002,2,2713535.0,        Kansas
2002,3,2713535.0,        Kansas
2002,4,2713535.0,        Kansas
2002,5,2713535.0,        Kansas
2002,6,2713535.0,        Kansas
2002,7,2713535.0,        Kansas
2002,8,2713535.0,        Kansas
2002,9,2713535.0,        Kansas
2002,10,2713535.0,        Kansas
2002,11,2713535.0,        Kansas
2002,12,2713535.0,        Kansas
2003,1,2723004.0,        Kansas
2003,2,2723004.0,        Kansas
2003,3,2723004.0,        Kansas
2003,4,2723004.0,        Kansas
2003,5,2723004.0,        Kansas
2003,6,2723004.0,        Kansas
2003,7,2723004.0,        Kansas
2003,8,2723004.0,        Kansas
2003,9,2723004.0,        Kansas
2003,10,2723004.0,        Kansas
2003,11,2723004.0,        Kansas
2003,12,2723004.0,        Kansas
2004,1,2734373.0,        Kansas
2004,2,2734373.0,        Kansas
2004,3,2734373.0,        Kansas
2004,4,2734373.0,        Kansas
2004,5,2734373.0,        Kansas
2004,6,2734373.0,        Kansas
2004,7,2734373.0,        Kansas
2004,8,2734373.0,        Kansas
2004,9,2734373.0,        Kansas
2004,10,2734373.0,        Kansas
2004,11,2734373.0,        Kansas
2004,12,2734373.0,        Kansas
2005,1,2745299.0,        Kansas
2005,2,2745299.0,        Kansas
2005,3,2745299.0,        Kansas
2005,4,2745299.0,        Kansas
2005,5,2745299.0,        Kansas
2005,6,2745299.0,        Kansas
2005,7,2745299.0,        Kansas
2005,8,2745299.0,        Kansas
2005,9,2745299.0,        Kansas
2005,10,2745299.0,        Kansas
2005,11,2745299.0,        Kansas
2005,12,2745299.0,        Kansas
2006,1,2762931.0,        Kansas
2006,2,2762931.0,        Kansas
2006,3,2762931.0,        Kansas
2006,4,2762931.0,        Kansas
2006,5,2762931.0,        Kansas
2006,6,2762931.0,        Kansas
2006,7,2762931.0,        Kansas
2006,8,2762931.0,        Kansas
2006,9,2762931.0,        Kansas
2006,10,2762931.0,        Kansas
2006,11,2762931.0,        Kansas
2006,12,2762931.0,        Kansas
2007,1,2783785.0,        Kansas
2007,2,2783785.0,        Kansas
2007,3,2783785.0,        Kansas
2007,4,2783785.0,        Kansas
2007,5,2783785.0,        Kansas
2007,6,2783785.0,        Kansas
2007,7,2783785.0,        Kansas
2007,8,2783785.0,        Kansas
2007,9,2783785.0,        Kansas
2007,10,2783785.0,        Kansas
2007,11,2783785.0,        Kansas
2007,12,2783785.0,        Kansas
2008,1,2808076.0,        Kansas
2008,2,2808076.0,        Kansas
2008,3,2808076.0,        Kansas
2008,4,2808076.0,        Kansas
2008,5,2808076.0,        Kansas
2008,6,2808076.0,        Kansas
2008,7,2808076.0,        Kansas
2008,8,2808076.0,        Kansas
2008,9,2808076.0,        Kansas
2008,10,2808076.0,        Kansas
2008,11,2808076.0,        Kansas
2008,12,2808076.0,        Kansas
2009,1,2832704.0,        Kansas
2009,2,2832704.0,        Kansas
2009,3,2832704.0,        Kansas
2009,4,2832704.0,        Kansas
2009,5,2832704.0,        Kansas
2009,6,2832704.0,        Kansas
2009,7,2832704.0,        Kansas
2009,8,2832704.0,        Kansas
2009,9,2832704.0,        Kansas
2009,10,2832704.0,        Kansas
2009,11,2832704.0,        Kansas
2009,12,2832704.0,        Kansas
2010,1,2858266.0,        Kansas
2010,2,2858266.0,        Kansas
2010,3,2858266.0,        Kansas
2010,4,2858266.0,        Kansas
2010,5,2858266.0,        Kansas
2010,6,2858266.0,        Kansas
2010,7,2858266.0,        Kansas
2010,8,2858266.0,        Kansas
2010,9,2858266.0,        Kansas
2010,10,2858266.0,        Kansas
2010,11,2858266.0,        Kansas
2010,12,2858266.0,        Kansas
2011,1,2869677.0,        Kansas
2011,2,2869677.0,        Kansas
2011,3,2869677.0,        Kansas
2011,4,2869677.0,        Kansas
2011,5,2869677.0,        Kansas
2011,6,2869677.0,        Kansas
2011,7,2869677.0,        Kansas
2011,8,2869677.0,        Kansas
2011,9,2869677.0,        Kansas
2011,10,2869677.0,        Kansas
2011,11,2869677.0,        Kansas
2011,12,2869677.0,        Kansas
2012,1,2886024.0,        Kansas
2012,2,2886024.0,        Kansas
2012,3,2886024.0,        Kansas
2012,4,2886024.0,        Kansas
2012,5,2886024.0,        Kansas
2012,6,2886024.0,        Kansas
2012,7,2886024.0,        Kansas
2012,8,2886024.0,        Kansas
2012,9,2886024.0,        Kansas
2012,10,2886024.0,        Kansas
2012,11,2886024.0,        Kansas
2012,12,2886024.0,        Kansas
2013,1,2894306.0,        Kansas
2013,2,2894306.0,        Kansas
2013,3,2894306.0,        Kansas
2013,4,2894306.0,        Kansas
2013,5,2894306.0,        Kansas
2013,6,2894306.0,        Kansas
2013,7,2894306.0,        Kansas
2013,8,2894306.0,        Kansas
2013,9,2894306.0,        Kansas
2013,10,2894306.0,        Kansas
2013,11,2894306.0,        Kansas
2013,12,2894306.0,        Kansas
2014,1,2901861.0,        Kansas
2014,2,2901861.0,        Kansas
2014,3,2901861.0,        Kansas
2014,4,2901861.0,        Kansas
2014,5,2901861.0,        Kansas
2014,6,2901861.0,        Kansas
2014,7,2901861.0,        Kansas
2014,8,2901861.0,        Kansas
2014,9,2901861.0,        Kansas
2014,10,2901861.0,        Kansas
2014,11,2901861.0,        Kansas
2014,12,2901861.0,        Kansas
2015,1,2910717.0,        Kansas
2015,2,2910717.0,        Kansas
2015,3,2910717.0,        Kansas
2015,4,2910717.0,        Kansas
2015,5,2910717.0,        Kansas
2015,6,2910717.0,        Kansas
2015,7,2910717.0,        Kansas
2015,8,2910717.0,        Kansas
2015,9,2910717.0,        Kansas
2015,10,2910717.0,        Kansas
2015,11,2910717.0,        Kansas
2015,12,2910717.0,        Kansas
2016,1,2912977.0,        Kansas
2016,2,2912977.0,        Kansas
2016,3,2912977.0,        Kansas
2016,4,2912977.0,        Kansas
2016,5,2912977.0,        Kansas
2016,6,2912977.0,        Kansas
2016,7,2912977.0,        Kansas
2016,8,2912977.0,        Kansas
2016,9,2912977.0,        Kansas
2016,10,2912977.0,        Kansas
2016,11,2912977.0,        Kansas
2016,12,2912977.0,        Kansas
2017,1,2910892.0,        Kansas
2017,2,2910892.0,        Kansas
2017,3,2910892.0,        Kansas
2017,4,2910892.0,        Kansas
2017,5,2910892.0,        Kansas
2017,6,2910892.0,        Kansas
2017,7,2910892.0,        Kansas
2017,8,2910892.0,        Kansas
2017,9,2910892.0,        Kansas
2017,10,2910892.0,        Kansas
2017,11,2910892.0,        Kansas
2017,12,2910892.0,        Kansas
2018,1,2912748.0,        Kansas
2018,2,2912748.0,        Kansas
2018,3,2912748.0,        Kansas
2018,4,2912748.0,        Kansas
2018,5,2912748.0,        Kansas
2018,6,2912748.0,        Kansas
2018,7,2912748.0,        Kansas
2018,8,2912748.0,        Kansas
2018,9,2912748.0,        Kansas
2018,10,2912748.0,        Kansas
2018,11,2912748.0,        Kansas
2018,12,2912748.0,        Kansas
2019,1,2912635.0,        Kansas
2019,2,2912635.0,        Kansas
2019,3,2912635.0,        Kansas
2019,4,2912635.0,        Kansas
2019,5,2912635.0,        Kansas
2019,6,2912635.0,        Kansas
2019,7,2912635.0,        Kansas
2019,8,2912635.0,        Kansas
2019,9,2912635.0,        Kansas
2019,10,2912635.0,        Kansas
2019,11,2912635.0,        Kansas
2019,12,2912635.0,        Kansas
2020,1,2938124.0,        Kansas
2020,2,2938124.0,        Kansas
2020,3,2938124.0,        Kansas
2020,4,2938124.0,        Kansas
2020,5,2938124.0,        Kansas
2020,6,2938124.0,        Kansas
2020,7,2938124.0,        Kansas
2020,8,2938124.0,        Kansas
2020,9,2938124.0,        Kansas
2020,10,2938124.0,        Kansas
2020,11,2938124.0,        Kansas
2020,12,2938124.0,        Kansas
2021,1,2937946.0,        Kansas
2021,2,2937946.0,        Kansas
2021,3,2937946.0,        Kansas
2021,4,2937946.0,        Kansas
2021,5,2937946.0,        Kansas
2021,6,2937946.0,        Kansas
2021,7,2937946.0,        Kansas
2021,8,2937946.0,        Kansas
2021,9,2937946.0,        Kansas
2021,10,2937946.0,        Kansas
2021,11,2937946.0,        Kansas
2021,12,2937946.0,        Kansas
2022,1,2936716.0,        Kansas
